"PlummWeather"
"11/1/22 12:00 AM : 1 Month"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"11/19/22 9:50 AM","1025.3","72","31","40","70","6.3","37","37","37","60","24","31","2","NW","0.2","8","NW","36","36","36","34","0.00","0.00","39","0.28","40","0.00","0","0.0","0","0.097","0.000"
"11/19/22 9:55 AM","1025.2","72","31","40","70","6.3","37","37","37","60","25","31","2","NW","0.2","5","WNW","37","36","36","35","0.00","0.00","56","0.40","76","0.00","0","0.0","1","0.097","0.000"
"11/19/22 10:00 AM","1025.3","72","31","40","70","6.3","37","37","37","59","24","31","3","NW","0.2","8","WNW","35","36","34","36","0.00","0.00","113","0.81","137","0.00","1","0.0","1","0.096","0.000"
"11/19/22 10:05 AM","1025.2","72","31","40","70","6.3","37","37","37","59","24","31","2","NW","0.2","8","NE","37","36","36","39","0.00","0.00","165","1.18","232","0.00","1","0.0","1","0.097","0.000"
"11/19/22 10:10 AM","1025.3","72","31","40","70","6.3","37","37","37","59","24","31","2","N","0.2","4","NNW","37","36","36","37","0.00","0.00","100","0.72","127","0.00","1","0.0","1","0.096","0.000"
"11/19/22 10:15 AM","1025.2","72","31","40","70","6.3","38","38","37","59","24","31","2","N","0.2","9","N","37","37","36","36","0.00","0.00","69","0.49","90","0.00","1","0.0","1","0.095","0.000"
"11/19/22 10:20 AM","1025.2","72","31","40","70","6.3","38","38","38","58","24","31","2","NW","0.2","7","NW","37","37","36","35","0.00","0.00","44","0.32","51","0.00","0","0.0","0","0.095","0.000"
"11/19/22 10:25 AM","1025.0","72","31","40","70","6.3","38","38","38","58","24","32","3","NNW","0.2","9","WNW","36","37","35","36","0.00","0.00","113","0.81","197","0.00","0","0.0","1","0.094","0.000"
"11/19/22 10:30 AM","1025.0","72","31","40","70","6.3","38","38","38","58","24","32","2","NNW","0.2","9","NNW","37","37","37","37","0.00","0.00","101","0.72","116","0.00","1","0.0","1","0.094","0.000"
"11/19/22 10:35 AM","1024.8","72","31","40","70","6.3","38","38","38","58","25","32","1","N","0.1","6","N","38","37","37","41","0.00","0.00","203","1.46","301","0.00","1","0.0","1","0.093","0.000"
"11/19/22 10:40 AM","1024.8","72","31","40","70","6.3","38","38","38","57","24","32","2","NW","0.2","7","WNW","38","37","37","44","0.00","0.00","344","2.47","473","0.00","1","0.0","1","0.093","0.000"
"11/19/22 10:45 AM","1024.8","72","31","40","70","6.3","38","38","38","57","24","32","1","NW","0.1","3","NW","38","38","38","44","0.00","0.00","321","2.30","462","0.00","1","0.0","1","0.092","0.000"
"11/19/22 10:50 AM","1024.8","72","31","40","70","6.3","38","39","38","56","24","32","3","WNW","0.2","10","WNW","37","38","36","35","0.00","0.00","56","0.40","83","0.00","0","0.0","1","0.092","0.000"
"11/19/22 10:55 AM","1024.7","72","31","40","70","6.3","38","39","38","56","24","32","2","NW","0.2","8","NW","38","38","37","36","0.00","0.00","47","0.34","51","0.00","0","0.0","0","0.092","0.000"
"11/19/22 11:00 AM","1024.6","72","31","40","70","6.3","38","38","38","57","25","32","1","NW","0.1","8","NW","38","38","38","37","0.00","0.00","74","0.53","86","0.00","1","0.0","1","0.092","0.000"
"11/19/22 11:05 AM","1024.5","72","31","40","70","6.3","38","38","38","57","24","32","3","WNW","0.2","9","WNW","37","38","36","41","0.00","0.00","260","1.86","362","0.00","1","0.0","1","0.092","0.000"
"11/19/22 11:10 AM","1024.3","73","31","40","70","6.3","38","38","38","57","25","32","2","NNW","0.2","5","NNW","38","38","37","38","0.00","0.00","97","0.70","111","0.00","1","0.0","1","0.092","0.000"
"11/19/22 11:15 AM","1024.3","72","31","40","70","6.3","38","38","38","56","24","32","4","NW","0.3","11","NW","36","38","35","34","0.01","0.00","50","0.36","67","0.00","0","0.0","0","0.092","0.000"
"11/19/22 11:20 AM","1024.2","72","31","40","70","6.3","38","38","38","56","24","32","3","NW","0.2","9","N","36","37","36","34","0.03","0.64","41","0.29","44","0.00","0","0.0","0","0.093","0.000"
"11/19/22 11:25 AM","1024.1","72","31","40","70","6.3","38","38","38","56","24","32","3","NW","0.2","8","WNW","36","37","35","34","0.02","0.40","42","0.30","42","0.00","0","0.0","0","0.093","0.000"
"11/19/22 11:30 AM","1024.1","72","31","40","70","6.3","38","38","38","56","24","32","3","W","0.2","10","WSW","36","37","36","34","0.01","0.38","43","0.31","46","0.00","0","0.0","0","0.093","0.000"
"11/19/22 11:35 AM","1024.0","72","31","40","70","6.3","38","38","38","56","24","32","3","NNW","0.2","9","WNW","36","37","36","35","0.02","0.51","78","0.56","134","0.00","0","0.0","1","0.093","0.000"
"11/19/22 11:40 AM","1023.8","72","31","40","70","6.3","38","38","38","56","24","32","3","NW","0.2","9","NW","36","37","35","36","0.02","0.51","100","0.72","148","0.00","1","0.0","1","0.093","0.000"
"11/19/22 11:45 AM","1023.6","72","31","40","70","6.3","38","38","38","57","24","32","3","NNW","0.2","10","WNW","36","37","36","35","0.02","0.44","56","0.40","79","0.00","0","0.0","1","0.093","0.000"
"11/19/22 11:50 AM","1023.5","72","31","40","70","6.3","38","38","38","57","25","32","2","N","0.2","10","WNW","38","38","37","36","0.01","0.42","53","0.38","63","0.00","0","0.0","1","0.092","0.000"
"11/19/22 11:55 AM","1023.3","72","30","39","70","6.2","39","39","38","56","24","32","2","NW","0.2","7","NW","38","38","38","36","0.02","0.28","51","0.37","58","0.00","0","0.0","1","0.091","0.000"
"11/19/22 12:00 PM","1023.2","72","30","39","70","6.2","39","39","39","56","25","32","2","WNW","0.2","8","NW","39","38","38","36","0.01","0.28","45","0.32","47","0.00","0","0.0","0","0.090","0.000"
"11/19/22 12:05 PM","1023.0","72","31","40","70","6.3","39","39","39","55","24","32","2","W","0.2","4","WNW","39","38","38","37","0.01","0.24","48","0.34","53","0.00","0","0.0","0","0.090","0.000"
"11/19/22 12:10 PM","1022.7","72","30","39","70","6.2","40","40","39","55","25","32","3","WNW","0.2","11","NNW","38","39","37","36","0.02","0.18","47","0.34","49","0.00","0","0.0","0","0.089","0.000"
"11/19/22 12:15 PM","1022.7","72","30","39","70","6.2","39","40","39","54","24","32","4","WNW","0.3","9","NNW","37","38","36","35","0.00","0.11","52","0.37","58","0.00","0","0.0","1","0.089","0.000"
"11/19/22 12:20 PM","1022.6","72","30","39","70","6.2","39","39","39","55","25","32","3","NW","0.2","10","NW","38","38","37","35","0.01","0.11","46","0.33","47","0.00","0","0.0","0","0.089","0.000"
"11/19/22 12:25 PM","1022.6","72","30","39","70","6.2","40","40","39","54","24","32","2","W","0.2","7","WNW","39","39","38","38","0.01","0.18","65","0.47","95","0.00","0","0.0","1","0.089","0.000"
"11/19/22 12:30 PM","1022.6","72","30","39","70","6.2","40","40","40","52","23","32","3","WNW","0.2","12","WNW","38","39","37","37","0.00","0.07","83","0.60","98","0.00","1","0.0","1","0.088","0.000"
"11/19/22 12:35 PM","1022.4","72","30","39","70","6.2","40","40","40","53","24","32","3","NNW","0.2","13","NW","38","39","37","36","0.00","0.04","58","0.42","74","0.00","0","0.0","1","0.088","0.000"
"11/19/22 12:40 PM","1022.2","72","30","39","69","6.2","40","40","40","53","24","32","1","NW","0.1","8","NW","40","39","39","37","0.01","0.04","47","0.34","56","0.00","0","0.0","1","0.088","0.000"
"11/19/22 12:45 PM","1022.3","72","30","39","69","6.2","40","40","40","52","24","32","4","WNW","0.3","9","WNW","37","39","36","35","0.00","0.04","48","0.34","56","0.00","0","0.0","1","0.087","0.000"
"11/19/22 12:50 PM","1022.2","72","30","39","69","6.2","40","40","40","52","24","32","3","WNW","0.2","9","NW","38","39","37","36","0.01","0.06","61","0.44","88","0.00","0","0.0","1","0.087","0.000"
"11/19/22 12:55 PM","1022.2","72","30","39","69","6.2","40","40","40","52","24","32","4","NW","0.3","13","NW","37","39","36","37","0.00","0.06","108","0.77","141","0.00","1","0.0","1","0.086","0.000"
"11/19/22 1:00 PM","1022.1","72","30","39","69","6.2","40","40","40","52","24","32","3","NW","0.2","10","NW","39","39","38","38","0.00","0.05","86","0.62","109","0.00","1","0.0","1","0.086","0.000"
"11/19/22 1:05 PM","1022.0","72","30","39","69","6.2","40","40","40","52","24","33","3","W","0.2","10","NW","39","39","38","37","0.00","0.00","74","0.53","86","0.00","1","0.0","1","0.085","0.000"
"11/19/22 1:10 PM","1021.9","72","30","39","69","6.2","41","41","40","52","24","33","2","W","0.2","5","WSW","40","40","39","38","0.01","0.00","57","0.41","69","0.00","0","0.0","1","0.085","0.000"
"11/19/22 1:15 PM","1021.9","72","30","39","69","6.2","41","41","41","51","24","33","2","WNW","0.2","7","WNW","41","40","40","39","0.00","0.00","66","0.47","76","0.00","1","0.0","1","0.083","0.000"
"11/19/22 1:20 PM","1021.8","72","30","39","69","6.2","41","41","41","51","24","33","2","WSW","0.2","10","WNW","41","40","40","39","0.01","0.05","46","0.33","49","0.00","0","0.0","1","0.083","0.000"
"11/19/22 1:25 PM","1021.7","72","30","39","69","6.2","41","41","41","51","25","33","2","SW","0.2","6","SW","41","40","40","39","0.00","0.05","54","0.39","70","0.00","0","0.0","1","0.082","0.000"
"11/19/22 1:30 PM","1021.8","72","30","38","69","6.2","41","41","41","51","25","33","1","NNW","0.1","3","NW","41","40","40","47","0.00","0.04","305","2.19","401","0.00","1","0.0","1","0.082","0.000"
"11/19/22 1:35 PM","1021.7","72","30","38","69","6.2","42","42","41","50","24","33","2","NNW","0.2","11","N","42","41","41","49","0.00","0.00","394","2.83","397","0.00","1","0.0","1","0.081","0.000"
"11/19/22 1:40 PM","1021.7","71","30","38","68","6.2","42","42","42","50","24","33","2","WNW","0.2","6","N","42","40","40","48","0.01","0.00","384","2.75","387","0.00","1","0.0","1","0.081","0.000"
"11/19/22 1:45 PM","1021.6","71","30","38","68","6.2","41","42","41","50","24","33","2","WSW","0.2","7","W","41","40","40","46","0.00","0.00","281","2.01","380","0.00","1","0.0","1","0.082","0.000"
"11/19/22 1:50 PM","1021.5","71","29","37","68","6.0","41","41","41","50","24","33","3","WNW","0.2","9","NW","40","40","39","37","0.00","0.00","43","0.31","49","0.00","0","0.0","1","0.083","0.000"
"11/19/22 1:55 PM","1021.6","71","29","37","68","6.0","41","41","41","50","24","33","2","WNW","0.2","10","NW","41","40","40","38","0.01","0.05","42","0.30","46","0.00","0","0.0","0","0.083","0.000"
"11/19/22 2:00 PM","1021.6","71","29","37","68","6.0","41","41","41","51","24","33","1","NW","0.1","4","N","41","40","40","38","0.00","0.05","41","0.29","42","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:05 PM","1021.4","71","29","37","68","6.0","41","41","41","50","23","32","2","NW","0.2","9","WNW","41","40","39","38","0.00","0.04","40","0.29","40","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:10 PM","1021.4","71","29","37","68","6.0","41","41","41","51","24","33","2","W","0.2","7","W","41","40","39","38","0.00","0.00","39","0.28","40","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:15 PM","1021.3","71","29","37","68","6.0","41","41","41","51","24","33","1","NW","0.1","5","NW","41","40","40","38","0.00","0.00","39","0.28","39","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:20 PM","1021.3","71","29","37","68","6.0","41","41","41","51","24","33","2","NW","0.2","6","W","41","40","40","38","0.00","0.00","39","0.28","39","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:25 PM","1021.4","71","29","37","68","6.0","41","41","41","50","23","32","3","WNW","0.2","8","W","39","40","38","37","0.00","0.00","38","0.27","39","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:30 PM","1021.4","71","29","37","68","6.0","41","41","41","50","24","32","2","W","0.2","8","WNW","41","40","40","38","0.01","0.00","37","0.27","39","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:35 PM","1021.3","71","31","39","68","6.3","41","41","41","48","23","32","4","W","0.3","14","NW","38","40","37","36","0.00","0.00","42","0.30","49","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:40 PM","1021.3","71","31","39","68","6.3","41","41","41","49","23","32","2","NW","0.2","5","NW","41","40","39","38","0.00","0.00","36","0.26","39","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:45 PM","1021.2","71","32","40","69","6.5","41","41","41","49","23","32","3","W","0.2","12","NNW","39","40","38","37","0.00","0.00","33","0.24","33","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:50 PM","1021.3","71","32","40","69","6.5","41","41","41","48","23","32","3","WNW","0.2","10","WNW","39","40","38","36","0.01","0.00","33","0.24","33","0.00","0","0.0","0","0.084","0.000"
"11/19/22 2:55 PM","1021.3","72","32","40","69","6.5","41","41","41","49","23","32","3","W","0.2","11","NW","39","39","38","37","0.00","0.00","35","0.25","39","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:00 PM","1021.2","72","32","40","69","6.5","41","41","41","49","23","32","3","W","0.2","7","WSW","39","39","38","36","0.00","0.00","32","0.23","32","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:05 PM","1021.1","72","32","40","69","6.5","40","41","40","49","23","32","4","NW","0.3","12","NW","38","39","37","35","0.00","0.00","30","0.22","32","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:10 PM","1021.1","72","32","40","69","6.5","41","41","40","49","23","32","2","NW","0.2","9","WSW","40","39","39","38","0.00","0.00","30","0.22","30","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:15 PM","1021.0","72","32","40","69","6.5","41","41","41","50","23","32","2","WNW","0.2","7","WSW","41","40","39","38","0.00","0.00","28","0.20","30","0.00","0","0.0","0","0.084","0.000"
"11/19/22 3:20 PM","1021.1","72","32","40","69","6.5","41","41","41","50","23","32","1","WSW","0.1","5","N","41","40","40","38","0.00","0.00","28","0.20","28","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:25 PM","1021.0","72","32","40","69","6.5","41","41","41","49","23","32","2","NNW","0.2","6","NW","40","39","39","38","0.00","0.00","26","0.19","28","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:30 PM","1021.1","72","32","40","69","6.5","41","41","41","50","23","32","2","NW","0.2","12","NW","40","40","39","38","0.00","0.00","26","0.19","28","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:35 PM","1021.1","72","32","40","69","6.5","40","41","40","49","23","32","3","WNW","0.2","10","NW","39","39","38","36","0.01","0.00","25","0.18","25","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:40 PM","1021.1","72","32","40","69","6.5","40","40","40","49","23","32","3","WNW","0.2","9","NW","39","39","38","36","0.00","0.00","25","0.18","25","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:45 PM","1021.1","72","32","40","69","6.5","40","40","40","50","23","32","2","NW","0.2","7","NW","40","39","39","37","0.00","0.00","22","0.16","23","0.00","0","0.0","0","0.085","0.000"
"11/19/22 3:50 PM","1021.1","72","32","40","69","6.5","40","40","40","50","23","32","2","NNW","0.2","9","NW","40","39","39","37","0.00","0.00","21","0.15","21","0.00","0","0.0","0","0.086","0.000"
"11/19/22 3:55 PM","1021.0","72","32","40","69","6.5","40","40","40","50","23","32","2","NNW","0.2","5","NNW","40","39","39","37","0.00","0.00","21","0.15","21","0.00","0","0.0","0","0.086","0.000"
"11/19/22 4:00 PM","1021.1","72","32","40","69","6.5","40","40","40","51","23","32","2","W","0.2","8","NW","40","39","39","37","0.00","0.00","18","0.13","19","0.00","0","0.0","0","0.086","0.000"
"11/19/22 4:05 PM","1021.0","72","32","40","69","6.5","40","40","40","51","23","32","1","W","0.1","6","NNW","40","39","39","37","0.01","0.00","16","0.11","16","0.00","0","0.0","0","0.087","0.000"
"11/19/22 4:10 PM","1021.0","72","31","40","69","6.3","40","40","40","52","24","32","2","NW","0.2","5","NNE","40","39","39","37","0.00","0.00","14","0.10","14","0.00","0","0.0","0","0.087","0.000"
"11/19/22 4:15 PM","1021.0","72","31","40","69","6.3","40","40","40","52","24","32","1","NE","0.1","2","NE","40","39","39","37","0.00","0.00","12","0.09","14","0.00","0","0.0","0","0.088","0.000"
"11/19/22 4:20 PM","1021.0","72","31","39","69","6.3","40","40","40","52","24","32","1","NNE","0.1","5","NNE","40","39","39","37","0.00","0.00","11","0.08","11","0.00","0","0.0","0","0.088","0.000"
"11/19/22 4:25 PM","1021.0","72","31","39","69","6.3","40","40","40","52","23","32","0","","0.0","3","NNE","40","39","39","36","0.00","0.00","8","0.06","9","0.00","0","0.0","0","0.088","0.000"
"11/19/22 4:30 PM","1021.1","72","31","39","69","6.3","40","40","40","51","23","32","2","WNW","0.2","5","NW","39","38","38","35","0.00","0.00","6","0.04","7","0.00","0","0.0","0","0.089","0.000"
"11/19/22 4:35 PM","1021.1","72","31","39","69","6.3","39","40","39","52","23","32","1","NNW","0.1","5","NW","39","38","38","35","0.00","0.00","2","0.01","5","0.00","0","0.0","0","0.089","0.000"
"11/19/22 4:40 PM","1021.0","72","31","39","69","6.3","39","39","39","51","23","31","1","WNW","0.1","8","NNW","39","38","38","35","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.089","0.000"
"11/19/22 4:45 PM","1021.0","72","31","39","69","6.3","39","39","39","51","23","31","2","WNW","0.2","10","NW","39","38","38","35","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.090","0.000"
"11/19/22 4:50 PM","1021.0","72","30","38","69","6.2","39","39","39","52","23","31","0","","0.0","3","NNW","39","38","38","35","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.090","0.000"
"11/19/22 4:55 PM","1020.9","71","30","38","68","6.2","39","39","39","53","23","31","0","","0.0","4","NNW","39","38","38","35","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.091","0.000"
"11/19/22 5:00 PM","1020.9","71","30","38","68","6.2","39","39","39","53","23","31","0","","0.0","2","NNW","39","38","38","35","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.091","0.000"
"11/19/22 5:05 PM","1020.9","72","30","38","69","6.2","39","39","39","53","23","31","0","","0.0","2","NNW","39","38","38","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.092","0.000"
"11/19/22 5:10 PM","1020.8","72","30","38","69","6.2","38","39","38","53","23","31","1","NNW","0.1","4","NNW","38","38","38","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.092","0.000"
"11/19/22 5:15 PM","1020.8","72","30","39","69","6.2","38","38","38","53","23","31","0","","0.0","2","NNW","38","37","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.092","0.000"
"11/19/22 5:20 PM","1020.8","72","31","39","69","6.3","38","38","38","54","23","31","0","","0.0","1","NNW","38","37","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.093","0.000"
"11/19/22 5:25 PM","1020.9","72","30","39","69","6.2","38","38","38","54","23","31","0","","0.0","1","NNW","38","37","37","34","0.01","0.00","0","0.00","0","0.00","0","0.0","0","0.093","0.000"
"11/19/22 5:30 PM","1020.8","72","31","40","69","6.3","38","38","38","55","23","31","0","","0.0","0","","38","37","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.093","0.000"
"11/19/22 5:35 PM","1020.8","72","31","40","69","6.3","38","38","38","55","23","31","0","","0.0","0","","38","37","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.094","0.000"
"11/19/22 5:40 PM","1020.8","72","30","39","69","6.2","38","38","38","55","23","31","0","","0.0","0","","38","37","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.094","0.000"
"11/19/22 5:45 PM","1020.8","72","30","39","69","6.2","38","38","38","56","23","31","0","","0.0","0","","38","37","37","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.095","0.000"
"11/19/22 5:50 PM","1020.8","72","30","39","69","6.2","38","38","38","56","23","31","0","","0.0","0","","38","37","37","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.095","0.000"
"11/19/22 5:55 PM","1020.9","72","30","39","69","6.2","37","38","37","57","24","31","0","","0.0","0","","37","37","37","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.096","0.000"
"11/19/22 6:00 PM","1020.8","72","30","39","69","6.2","37","37","37","57","23","31","0","","0.0","0","","37","36","36","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.096","0.000"
"11/19/22 6:05 PM","1020.9","72","30","39","69","6.2","37","37","37","58","24","31","0","","0.0","0","","37","36","36","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.097","0.000"
"11/19/22 6:10 PM","1020.9","72","30","39","69","6.2","37","37","37","59","24","31","0","","0.0","0","","37","36","36","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.098","0.000"
"11/19/22 6:15 PM","1020.9","72","30","38","69","6.2","37","37","37","59","24","31","0","","0.0","0","","37","36","36","33","0.01","0.00","0","0.00","0","0.00","0","0.0","0","0.098","0.000"
"11/19/22 6:20 PM","1021.0","71","30","38","68","6.2","36","37","36","60","24","31","0","","0.0","0","","36","36","36","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.099","0.000"
"11/19/22 6:25 PM","1020.9","71","30","38","68","6.2","36","36","36","61","24","31","0","","0.0","0","","36","36","36","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.099","0.000"
"11/19/22 6:30 PM","1020.8","71","30","38","68","6.2","36","36","36","61","24","31","0","","0.0","0","","36","35","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.100","0.000"
"11/19/22 6:35 PM","1021.0","71","29","37","68","6.0","36","36","36","62","24","31","0","","0.0","0","","36","35","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.101","0.000"
"11/19/22 6:40 PM","1021.0","71","29","37","68","6.0","36","36","36","61","24","30","0","","0.0","0","","36","35","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.102","0.000"
"11/19/22 6:45 PM","1021.1","71","29","37","68","6.0","36","36","36","62","24","30","0","","0.0","0","","36","35","35","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.102","0.000"
"11/19/22 6:50 PM","1021.1","71","29","37","68","6.0","35","36","35","63","24","30","0","","0.0","0","","35","35","35","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.103","0.000"
"11/19/22 6:55 PM","1021.0","71","29","37","68","6.0","35","35","35","64","24","30","0","","0.0","0","","35","34","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.104","0.000"
"11/19/22 7:00 PM","1020.9","71","29","37","68","6.0","35","35","35","64","24","30","0","","0.0","0","","35","34","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.105","0.000"
"11/19/22 7:05 PM","1020.7","71","29","37","68","6.0","35","35","35","64","24","30","0","","0.0","0","","35","34","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.105","0.000"
"11/19/22 7:10 PM","1020.7","71","29","37","68","6.0","34","35","34","65","24","30","0","","0.0","0","","34","34","34","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.106","0.000"
"11/19/22 7:15 PM","1020.6","71","29","37","68","6.0","34","34","34","66","24","30","0","","0.0","0","","34","34","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.106","0.000"
"11/19/22 7:20 PM","1020.5","71","29","37","68","6.0","34","34","34","66","24","30","0","","0.0","0","","34","34","34","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.107","0.000"
"11/19/22 7:25 PM","1020.6","71","29","37","68","6.0","34","34","34","67","24","30","0","","0.0","0","","34","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.108","0.000"
"11/19/22 7:30 PM","1020.5","71","29","37","68","6.0","34","34","34","67","24","30","0","","0.0","0","","34","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.108","0.000"
"11/19/22 7:35 PM","1020.6","71","29","37","68","6.0","34","34","34","68","24","30","0","","0.0","0","","34","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.109","0.000"
"11/19/22 7:40 PM","1020.6","71","29","37","68","6.0","34","34","34","68","24","29","0","","0.0","0","","34","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.109","0.000"
"11/19/22 7:45 PM","1020.5","71","29","37","68","6.0","33","34","33","68","24","29","0","","0.0","0","","33","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.110","0.000"
"11/19/22 7:50 PM","1020.6","71","29","37","68","6.0","33","33","33","69","24","29","0","","0.0","0","","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.110","0.000"
"11/19/22 7:55 PM","1020.7","71","29","37","68","6.0","33","33","33","69","24","29","0","","0.0","0","","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.110","0.000"
"11/19/22 8:00 PM","1020.7","71","28","36","68","5.9","33","33","33","69","24","29","0","","0.0","0","","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.111","0.000"
"11/19/22 8:05 PM","1020.6","71","28","36","68","5.9","33","33","33","70","24","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.111","0.000"
"11/19/22 8:10 PM","1020.6","71","28","36","68","5.9","33","33","33","70","24","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.111","0.000"
"11/19/22 8:15 PM","1020.5","71","28","36","68","5.9","33","33","33","71","25","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.111","0.000"
"11/19/22 8:20 PM","1020.4","71","28","36","68","5.9","33","33","33","71","24","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.112","0.000"
"11/19/22 8:25 PM","1020.3","71","28","36","68","5.9","33","33","33","71","24","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.112","0.000"
"11/19/22 8:30 PM","1020.3","71","28","36","68","5.9","33","33","33","72","25","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.112","0.000"
"11/19/22 8:35 PM","1020.3","71","28","36","68","5.9","33","33","33","72","25","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.112","0.000"
"11/19/22 8:40 PM","1020.2","71","28","36","68","5.9","33","33","33","72","25","29","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.112","0.000"
"11/19/22 8:45 PM","1020.1","71","28","36","68","5.9","33","33","33","72","25","30","0","","0.0","0","","33","32","32","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.111","0.000"
"11/19/22 8:50 PM","1020.1","71","28","36","68","5.9","33","33","33","71","25","30","0","","0.0","0","","33","33","33","29","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.111","0.000"
"11/19/22 8:55 PM","1020.0","71","28","36","68","5.9","33","33","33","71","25","30","0","","0.0","0","","33","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.110","0.000"
"11/19/22 9:00 PM","1020.1","71","28","36","68","5.9","34","34","33","71","25","30","0","","0.0","0","","34","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.109","0.000"
"11/19/22 9:05 PM","1020.1","71","28","36","68","5.9","34","34","34","70","25","30","0","","0.0","0","","34","33","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.109","0.000"
